gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Reep1	-0.0673572333	-0.1880264817	0.8616040101	0.8616040101	-7.8307570723	-1.04779554514132
Strn4	-0.0199178557	-0.1879415876	0.8616655537	0.8616655537	-7.8307775145	-1.01390174851754
Gfi1b	-0.4109197219	-0.1879309991	0.8616732299	0.8616732299	-7.8307800635	-1.32953312486596
Mis18a	-0.1729526204	-0.1870873882	0.8622848725	0.8622848725	-7.8309826994	-1.12736338775569
Spdef	-0.4279929385	-0.1870353951	0.8623225731	0.8623225731	-7.830995159	-1.34536062342447
Cdc16	0.0328743139	0.1867289482	0.8625447895	0.8625447895	-7.8310685267	1.02304833893869
Poldip3	-0.0271185813	-0.1866156033	0.8626269844	0.8626269844	-7.8310956332	-1.01897494710091
Gemin5	0.0318355539	0.1865700383	0.8626600276	0.8626600276	-7.8311065255	1.02231199537721
Fam83b	-0.3019489845	-0.1865488559	0.862675389	0.862675389	-7.8311115883	-1.23280873103531
Limk1	0.0597025673	0.1864236517	0.862766188	0.862766188	-7.8311415018	1.04225086341841
Drc1	-0.484477694	-0.1862621855	0.8628832884	0.8628832884	-7.8311800498	-1.39907925833281
Trim39	0.016426703	0.1859202867	0.8631312593	0.8631312593	-7.8312615657	1.01145119149263
Mtx2	0.029779416	0.1855684062	0.8633864908	0.8633864908	-7.8313453084	1.02085602776857
Dhx58	-0.0340732373	-0.1850176097	0.8637860461	0.8637860461	-7.8314760781	-1.02389887654519
Cpb1	-0.1396647866	-0.1846243045	0.8640713871	0.8640713871	-7.8315692233	-1.10164911551557
Vpreb1	0.4607307726	0.184488785	0.8641697119	0.8641697119	-7.8316012729	1.37623875191362
Camk2n1	-0.0440883018	-0.1844550808	0.8641941662	0.8641941662	-7.8316092402	-1.03103142232101
Itsn1	0.0299244861	0.1841914939	0.8643854197	0.8643854197	-7.8316714998	1.02095868503706
Arl5b	0.0447774502	0.1840270068	0.8645047744	0.8645047744	-7.8317103078	1.03152404436949
Ptpn21	0.0156411293	0.1839984235	0.8645255154	0.8645255154	-7.831717048	1.01090058783568
Tmem237	0.0560236588	0.1839624625	0.8645516101	0.8645516101	-7.8317255266	1.03959648340995
Cutc	0.0395609654	0.1837963261	0.8646721681	0.8646721681	-7.8317646757	1.02780100318596
Ccl12	-0.2110107378	-0.1837744707	0.864688028	0.864688028	-7.8317698232	-1.1574988320781
Sec24d	-0.0422066801	-0.183591135	0.8648210729	0.8648210729	-7.8318129799	-1.02968758563224
Peli1	0.0458555835	0.1833612475	0.8649879081	0.8649879081	-7.8318670351	1.03229519561116
Tap1	0.0644754932	0.183336138	0.8650061313	0.8650061313	-7.8318729353	1.04570469384871
Gpr39	-0.0174368873	-0.1832116934	0.8650964482	0.8650964482	-7.8319021653	-1.01215966409916
Rab8a	-0.0225312678	-0.183180592	0.8651190208	0.8651190208	-7.8319094675	-1.01574007501741
Mbtps1	-0.0202935345	-0.1830568131	0.8652088579	0.8652088579	-7.831938517	-1.01416580362219
Trim28	0.0182072265	0.1830395371	0.8652213968	0.8652213968	-7.8319425699	1.01270025961397
Serpinb8	-0.0715300036	-0.1829180379	0.8653095822	0.8653095822	-7.831971063	-1.05083051724244
Lax1	-0.0949647571	-0.1828807685	0.8653366332	0.8653366332	-7.8319797995	-1.0680393171128
Uba1	-0.0172554279	-0.1826893567	0.8654755682	0.8654755682	-7.8320246414	-1.01203236461448
Pmepa1	0.2726027495	0.1826369321	0.8655136213	0.8655136213	-7.8320369148	1.20798517517213
Ubap1	0.0240426872	0.1826077653	0.8655347927	0.8655347927	-7.8320437418	1.016804758587
Man2a2	-0.0338106221	-0.1824339202	0.8656609849	0.8656609849	-7.8320844107	-1.02371251218625
Cdc27	0.0149793933	0.1824338181	0.8656610589	0.8656610589	-7.8320844345	1.01043701383085
Tipin	0.033168068	0.1821684663	0.8658536847	0.8658536847	-7.832146437	1.02325666795713
Zbtb41	0.0433267445	0.1819863911	0.8659858647	0.8659858647	-7.8321889297	1.03048731405079
Arhgef2	0.0433024554	0.181734719	0.8661685788	0.8661685788	-7.8322475964	1.03046996499363
Rap2c	0.0197131145	0.1814502117	0.8663751441	0.8663751441	-7.8323138213	1.01375787006401
Ednrb	-0.0575210698	-0.1814110474	0.8664035804	0.8664035804	-7.8323229297	-1.04067606801846
Gabbr2	-0.5926856115	-0.1813191775	0.8664702856	0.8664702856	-7.832344288	-1.50805141008004
Smarcal1	0.0353143248	0.1812564851	0.8665158064	0.8665158064	-7.8323588569	1.02478007097798
Atad2	-0.0418038707	-0.1812435212	0.8665252196	0.8665252196	-7.832361869	-1.02940013060583
Slc23a1	-0.0161702238	-0.1809311545	0.8667520389	0.8667520389	-7.8324343804	-1.01127139387274
P2ry12	-0.0906534123	-0.180817761	0.8668343815	0.8668343815	-7.8324606727	-1.06485235648639
Ptpn6	-0.0540210173	-0.1806597263	0.8669491447	0.8669491447	-7.832497289	-1.03815439435149
Mapk8	0.0226139364	0.1805160557	0.8670534806	0.8670534806	-7.8325305498	1.01579828012205
Recql	0.0438511423	0.1800767069	0.867372564	0.867372564	-7.8326321014	1.0308619486672
Mcts1	0.017068004	0.1800176031	0.8674154915	0.8674154915	-7.8326457442	1.01190089765366
Rabif	-0.0254616699	-0.1799053951	0.8674969905	0.8674969905	-7.8326716328	-1.01780534298661
Psmb8	0.0689443055	0.1798213117	0.8675580634	0.8675580634	-7.8326910221	1.04894883266315
Cybb	-0.0515429177	-0.1797028423	0.8676441142	0.8676441142	-7.8327183257	-1.03637269990021
Mtmr9	0.0248151497	0.1795551654	0.8677513832	0.8677513832	-7.8327523359	1.01734933234389
Rims2	0.1882634005	0.179495503	0.8677947216	0.8677947216	-7.8327660685	1.13939138297262
Zfp180	0.0404186622	0.1794517092	0.8678265336	0.8678265336	-7.8327761457	1.02841222295253
Hmgb1-ps2	-0.2242185347	-0.1794221834	0.8678479814	0.8678479814	-7.8327829384	-1.16814432787309
Klf4	-0.1284874977	-0.1787079874	0.868366824	0.868366824	-7.8329469124	-1.09314705946019
Akt3	-0.1056547433	-0.1784055949	0.868586529	0.868586529	-7.8330161461	-1.07598259658489
Faim2	0.4424754321	0.1781820319	0.8687489698	0.8687489698	-7.8330672575	1.35893403989679
Nsg2	-0.4509009494	-0.1779964846	0.8688837947	0.8688837947	-7.83310963	-1.36689360239254
Hdlbp	-0.018890736	-0.1770886323	0.8695435529	0.8695435529	-7.8333163267	-1.01318016300643
Ggct	-0.0365424297	-0.1769548939	0.8696407555	0.8696407555	-7.8333466882	-1.02565279405016
Hspbp1	-0.0259172917	-0.1765226	0.8699549714	0.8699549714	-7.833444674	-1.01812682987306
Atg13	0.0258555482	0.1764988671	0.8699722226	0.8699722226	-7.8334500466	1.01808325769253
Elfn1	0.163926376	0.1764865969	0.8699811419	0.8699811419	-7.833452824	1.12033203965039
Tlr7	0.0913392877	0.1763184621	0.8701033611	0.8701033611	-7.8334908631	1.06535872107003
Vstm5	-0.4116246309	-0.1763141281	0.8701065117	0.8701065117	-7.8334918431	-1.33018290103961
Igsf3	0.0982369407	0.1762682673	0.8701398493	0.8701398493	-7.8335022123	1.07046449148885
Tmem147	0.0112654753	0.1762622106	0.8701442521	0.8701442521	-7.8335035815	1.00783919932221
Gpr68	0.0964909526	0.176016389	0.8703229536	0.8703229536	-7.8335591151	1.0691697703601
Sh3gl3	-0.032715249	-0.1757940751	0.8704845745	0.8704845745	-7.8336092725	-1.02293554856619
Ppp2r5c	0.0264704438	0.1757585234	0.8705104212	0.8705104212	-7.8336172878	1.01851727065071
Clcn4	0.0188910862	0.1757255583	0.8705343875	0.8705343875	-7.8336247184	1.01318040894596
Sema6d	0.0827978119	0.1756157995	0.8706141858	0.8706141858	-7.8336494493	1.05906989975462
Dot1l	-0.0230209669	-0.1756131646	0.8706161015	0.8706161015	-7.8336500428	-1.01608490979839
Spatc1	0.2753222128	0.1749105747	0.8711269545	0.8711269545	-7.8338079886	1.21026436056094
Myo16	-0.5900829362	-0.1748469894	0.8711731914	0.8711731914	-7.8338222522	-1.50533328200788
Eef1a2	0.1575672249	0.1747739365	0.8712263135	0.8712263135	-7.8338386333	1.11540467656386
LOC365778	-0.1621246596	-0.1745287036	0.8714046468	0.8714046468	-7.8338935743	-1.11893378107376
Bet1	-0.0195866975	-0.1740579683	0.8717469928	0.8717469928	-7.8339988237	-1.01366904282727
Plekhh3	-0.0997786535	-0.1738787853	0.8718773145	0.8718773145	-7.834038813	-1.07160903755382
Ubxn7	0.0319242651	0.173792298	0.8719402196	0.8719402196	-7.8340581004	1.02237485919087
Barhl2	0.681968725	0.1735464003	0.8721190756	0.8721190756	-7.8341128861	1.60432755342961
LOC681383	-0.0525217116	-0.1732850554	0.8723091781	0.8723091781	-7.8341710299	-1.03707606369728
Tsc2	-0.0166770178	-0.1732305348	0.8723488377	0.8723488377	-7.8341831487	-1.01162669855469
Tomm7	-0.0232582395	-0.1730576896	0.8724745731	0.8724745731	-7.834221544	-1.01625203377675
Mdm4	-0.0165098892	-0.1729152156	0.8725782186	0.8725782186	-7.8342531645	-1.01150951373295
Eif5a2	0.0809746991	0.1727778745	0.8726781333	0.8726781333	-7.8342836215	1.05773241374064
Cd7	-0.1058582512	-0.1722799911	0.8730403654	0.8730403654	-7.8343938337	-1.07613438639307
Gnaz	0.4494066666	0.1722419329	0.8730680561	0.8730680561	-7.8344022455	1.36547856447689
Mrpl3	0.0227986533	0.1721472558	0.8731369429	0.8731369429	-7.8344231634	1.01592834719551
Rin3	0.0262577427	0.1721186109	0.8731577852	0.8731577852	-7.83442949	1.01836711849205
Nagpa	0.0542672957	0.1720118935	0.8732354347	0.8732354347	-7.8344530507	1.03833162988635
Specc1l	0.0137627506	0.1718996947	0.8733170747	0.8733170747	-7.8344778062	1.00958525890806
Rgr	-0.2771437245	-0.1718819846	0.8733299613	0.8733299613	-7.8344817122	-1.21179337597795
Hoxb5	-0.1311106177	-0.1718735088	0.8733361287	0.8733361287	-7.8344835815	-1.09513643644553
Trim54	-0.3482766876	-0.1716511575	0.8734979265	0.8734979265	-7.8345325866	-1.27303906195434
Rpain	-0.0349610214	-0.1716082431	0.8735291549	0.8735291549	-7.8345420376	-1.0245291420261
Rcn3	-0.0442637628	-0.1714488777	0.8736451258	0.8736451258	-7.8345771139	-1.03115682429483
Fam173a	-0.0134069176	-0.1713896763	0.873688208	0.873688208	-7.834590136	-1.00933628082044
Matk	0.0554226193	0.171178319	0.873842022	0.873842022	-7.8346365906	1.03916346853547
Eif1ad	0.0310610297	0.1711471208	0.8738647269	0.8738647269	-7.8346434429	1.02176330500819
Ppp1r3a	0.8428465324	0.1709188647	0.8740308482	0.8740308482	-7.8346935395	1.79358551537899
Fam110a	-0.0640160401	-0.170871878	0.8740650454	0.8740650454	-7.8347038438	-1.04537172274027
Mypn	-0.4372978617	-0.1707735311	0.874136624	0.874136624	-7.8347254024	-1.3540658133275
Cand1	0.0106109573	0.1705592235	0.8742926063	0.8742926063	-7.8347723386	1.00738206925167
Mcpt3	0.4444035869	0.1705317622	0.8743125943	0.8743125943	-7.8347783488	1.36075146275028
Lsm1	0.0352278551	0.1702319069	0.8745308554	0.8745308554	-7.8348439133	1.02471865136587
Wipf3	0.0613314925	0.1701465513	0.8745929874	0.8745929874	-7.8348625559	1.04342831773831
C9	0.0252085862	0.1699992496	0.8747002139	0.8747002139	-7.8348947067	1.0176268109044
Trps1	-0.0754656782	-0.1699148296	0.8747616679	0.8747616679	-7.8349131202	-1.05370109843017
Astn1	0.8319038952	0.1699024877	0.8747706523	0.8747706523	-7.8349158114	1.78003288607207
Wars	-0.040035072	-0.1698019063	0.8748438729	0.8748438729	-7.8349377368	-1.02813882046654
Itgbl1	-0.046091182	-0.1696987664	0.8749189576	0.8749189576	-7.8349602065	-1.03246378776143
Slc35d3	0.6159063036	0.1695710517	0.8750119348	0.8750119348	-7.8349880115	1.53252042683049
Srp19	-0.0711798571	-0.1693353675	0.8751835213	0.8751835213	-7.8350392687	-1.0505755084081
Anxa1	0.0337851953	0.1691614291	0.8753101603	0.8753101603	-7.8350770523	1.02369446990899
Cspg5	-0.3279100427	-0.1691139718	0.8753447133	0.8753447133	-7.8350873546	-1.25519372293385
Zfp513	-0.03210601	-0.1689237949	0.875483182	0.875483182	-7.8351286105	-1.02250366196322
Pdilt	-0.3697611086	-0.1688924089	0.8755060349	0.8755060349	-7.8351354148	-1.29213885165463
LOC360479	0.0892627751	0.1682221152	0.8759941277	0.8759941277	-7.8352804341	1.06382642252812
Pdzd2	-0.0522481785	-0.1679592634	0.8761855498	0.8761855498	-7.8353371478	-1.03687945406591
Adamts19	-0.1743676332	-0.1674433507	0.8765612955	0.8765612955	-7.8354482091	-1.1284696618793
Tmem2	-0.021133823	-0.1674142194	0.8765825134	0.8765825134	-7.8354544702	-1.01475667006503
Wnt7b	-0.2932854605	-0.1671412906	0.8767813089	0.8767813089	-7.835513078	-1.22542777858319
Usp45	0.0417080364	0.1666912966	0.8771091004	0.8771091004	-7.8356095029	1.02933175263154
Lnp	0.0507511093	0.1665505789	0.8772116107	0.8772116107	-7.8356396034	1.0358040534185
Rgcc	0.1602488662	0.1663111343	0.8773860487	0.8773860487	-7.8356907649	1.1174798877388
Wdr25l	0.0367726542	0.1663059211	0.8773898467	0.8773898467	-7.835691878	1.02581648023246
Cd53	-0.0417519098	-0.1661735804	0.8774862623	0.8774862623	-7.8357201229	-1.02936305583084
Ankrd46	-0.0575057087	-0.1659169886	0.8776732077	0.8776732077	-7.8357748233	-1.04066498747574
Glg1	0.0230385038	0.1657157701	0.8778198168	0.8778198168	-7.8358176609	1.01609726104882
Adh7	0.223496818	0.1655629251	0.877931185	0.877931185	-7.8358501661	1.16756010292913
Cisd2	-0.0420218565	-0.1654383956	0.8780219241	0.8780219241	-7.8358766277	-1.02955568084901
RGD1304624	0.0508419067	0.1649595708	0.8783708449	0.8783708449	-7.8359781918	1.03586924479427
Cldn6	-0.0386015216	-0.1648341293	0.8784622603	0.8784622603	-7.8360047515	-1.02711770599339
Tmem33	-0.018268133	-0.1646791061	0.8785752367	0.8785752367	-7.836037547	-1.0127430138542
Cops3	0.0088158506	0.1643828847	0.8787911245	0.8787911245	-7.836100129	1.00612939029223
Kcnj5	-0.2563304934	-0.1639443387	0.8791107641	0.8791107641	-7.8361925758	-1.19443677799224
Ctsw	-0.128834804	-0.1639117835	0.8791344936	0.8791344936	-7.8361994288	-1.09341024922082
Tmem45b	-0.4339286075	-0.163735439	0.8792630337	0.8792630337	-7.836236527	-1.35090723254806
Zmynd19	-0.0147501232	-0.1636678963	0.8793122678	0.8793122678	-7.8362507258	-1.01027645003745
Napepld	-0.0570225738	-0.1635268276	0.8794150997	0.8794150997	-7.8362803626	-1.04031654419205
Hormad2	-0.0582021076	-0.1625192219	0.8801496817	0.8801496817	-7.8364913164	-1.04116744494134
Dlgap4	-0.0084901429	-0.1622884865	0.8803179182	0.8803179182	-7.8365394428	-1.00590226876528
Gli2	-0.1145941656	-0.162283287	0.8803217094	0.8803217094	-7.8365405266	-1.08267044427366
Apbb1	-0.0786745701	-0.1621508952	0.8804182442	0.8804182442	-7.8365681094	-1.05604738501071
Fam219b	-0.0432249961	-0.1616153785	0.8808087488	0.8808087488	-7.8366794542	-1.03041463982986
Syt9	-0.3550682845	-0.1614547625	0.8809258803	0.8809258803	-7.8367127788	-1.27904611864348
Rsph1	-0.2842337641	-0.1613099711	0.8810314747	0.8810314747	-7.8367427921	-1.21776332043286
Aqp5	-0.1155624818	-0.1612412128	0.8810816203	0.8810816203	-7.8367570355	-1.08339736105372
Slc5a12	-0.5994596261	-0.1609544386	0.8812907733	0.8812907733	-7.8368163769	-1.51514894807652
Ppap2b	-0.0267085564	-0.1603548876	0.8817280838	0.8817280838	-7.8369401041	-1.0186853878227
Pcnp	0.0118315394	0.1603046429	0.8817647346	0.8817647346	-7.8369504523	1.00823471847936
Col15a1	-0.2618680339	-0.1599562593	0.882018872	0.882018872	-7.8370221159	-1.1990302311652
Prph	-0.0841609915	-0.1598613857	0.8820880831	0.8820880831	-7.8370416051	-1.0600710709807
Hspa13	-0.0262891171	-0.159788043	0.8821415882	0.8821415882	-7.8370566636	-1.0183892652409
Arfgap1	0.0194884172	0.159624225	0.8822610999	0.8822610999	-7.8370902736	1.01359999129415
Best3	0.1815473171	0.1595655693	0.8823038924	0.8823038924	-7.8371022995	1.13409957601332
Rfxap	0.015514592	0.1594764094	0.8823689406	0.8823689406	-7.8371205712	1.01081192667184
Slc25a46	0.0204929103	0.1592492563	0.8825346694	0.8825346694	-7.8371670767	1.01430596774908
Lemd3	0.0434170903	0.159132884	0.8826195765	0.8826195765	-7.8371908766	1.0305518482131
Cyb5r4	0.0189946972	0.1590456746	0.8826832072	0.8826832072	-7.8372087009	1.01325317581772
Clec14a	-0.0267343013	-0.1590440312	0.8826844063	0.8826844063	-7.8372090367	-1.01870356643058
Aif1l	0.4501050624	0.1590189689	0.8827026928	0.8827026928	-7.8372141573	1.36613974049125
Gabrb3	0.5835549575	0.1586635736	0.8829620136	0.8829620136	-7.8372866835	1.49853726174217
Meox2	-0.1212413239	-0.1585498428	0.8830450033	0.8830450033	-7.837309859	-1.08767031349465
Ptprr	0.1153677351	0.1582488716	0.8832646324	0.8832646324	-7.8373711104	1.08325112514449
Gimap8	-0.0379264338	-0.1581615353	0.8833283673	0.8833283673	-7.837388863	-1.0266371938919
Cd6	0.1707647775	0.1580242567	0.8834285505	0.8834285505	-7.8374167476	1.12565504008465
Cntf	0.1416111811	0.1579920376	0.8834520637	0.8834520637	-7.8374232887	1.10313639509268
Gpr19	-0.082348575	-0.1577608897	0.8836207582	0.8836207582	-7.8374701772	-1.0587401701874
Batf	0.239167439	0.1576726336	0.8836851707	0.8836851707	-7.8374880621	1.18031132216669
Impad1	-0.0191034643	-0.1575394336	0.883782387	0.883782387	-7.8375150362	-1.01332956948435
Hpn	0.0065566534	0.1574934998	0.8838159125	0.8838159125	-7.837524333	1.00455506874716
Olr60	0.3382773769	0.1568809537	0.8842630184	0.8842630184	-7.8376480538	1.26424614286446
Fgf21	-0.1358856459	-0.1565837094	0.8844800012	0.8844800012	-7.8377079194	-1.09876712120409
Fam219a	-0.0437312276	-0.1564314049	0.8845911857	0.8845911857	-7.8377385505	-1.03077626849185
Poli	0.094507191	0.1563651605	0.8846395461	0.8846395461	-7.8377518642	1.06770063077831
RGD735065	0.0091789735	0.1558605914	0.8850079179	0.8850079179	-7.8378530895	1.00638266253214
Adam23	-0.0155404928	-0.1552643398	0.8854432727	0.8854432727	-7.8379722922	-1.01083007400847
Maged1	0.0099610551	0.155133693	0.8855386717	0.8855386717	-7.837998351	1.00692836811404
Kif27	-0.0681451545	-0.1550011702	0.8856354432	0.8856354432	-7.8380247619	-1.04836795010866
Ogt	-0.0204061686	-0.1549773034	0.8856528716	0.8856528716	-7.838029516	-1.01424498467466
Becn1	-0.0118645039	-0.1548298803	0.8857605272	0.8857605272	-7.8380588658	-1.00825775614993
Rab43	0.0460513255	0.1547065489	0.8858505922	0.8858505922	-7.8380833981	1.03243526487657
Btla	0.1492854404	0.1546944774	0.8858594078	0.8858594078	-7.8380857983	1.10902004396288
Lfng	-0.0454114266	-0.1546320223	0.8859050177	0.8859050177	-7.8380982131	-1.03197743582842
Sh3rf2	0.369451629	0.154405861	0.8860701844	0.8860701844	-7.8381431283	1.29186169833016
Kdm3a	0.0577621628	0.1542721007	0.8861678737	0.8861678737	-7.8381696623	1.04084999298086
Arel1	-0.0186847085	-0.1542447844	0.886187824	0.886187824	-7.8381750783	-1.01303548373201
Ube2q1	-0.0258310054	-0.1540817318	0.8863069105	0.8863069105	-7.8382073867	-1.01806593843896
Ibsp	0.6254994175	0.1539934698	0.8863713748	0.8863713748	-7.8382248616	1.54274478468532
Zfp867	0.0862225121	0.1538895763	0.8864472574	0.8864472574	-7.8382454186	1.06158692873455
LOC102548847	-0.3196884817	-0.1537273823	0.8865657252	0.8865657252	-7.8382774839	-1.24806102844329
Cad	-0.0173201039	-0.1536292911	0.8866373736	0.8866373736	-7.8382968602	-1.01207773502924
Mst1	-0.0795283273	-0.1533730802	0.8868245234	0.8868245234	-7.8383474127	-1.05667251704631
Atp7a	-0.0440680736	-0.1533016968	0.8868766673	0.8868766673	-7.8383614824	-1.03101696620727
Rgs6	-0.0685278513	-0.1532066981	0.8869460627	0.8869460627	-7.8383801967	-1.04864608253873
Spock1	-0.0631401071	-0.1529187677	0.8871564002	0.8871564002	-7.8384368476	-1.04473721742689
Veph1	0.0244580736	0.1528030686	0.8872409236	0.8872409236	-7.8384595821	1.01709756314153
Arhgap18	-0.0308719453	-0.1520926317	0.8877599715	0.8877599715	-7.8385988084	-1.02162939809379
St8sia3	-0.0201522864	-0.1516922922	0.8880524928	0.8880524928	-7.8386769822	-1.01406651584718
Arl2	0.033924292	0.1515594225	0.8881495835	0.8881495835	-7.8387028825	1.02379317364271
Hm13	0.0085404927	0.1515206622	0.888177907	0.888177907	-7.8387104339	1.00593737518792
Cd93	0.0690550207	0.1514890089	0.8882010372	0.8882010372	-7.8387165992	1.04902933410858
Sucnr1	-0.2487731503	-0.1512619013	0.8883669977	0.8883669977	-7.8387607973	-1.18819625811452
Syt15	0.2681746387	0.1512218995	0.8883962301	0.8883962301	-7.8387685754	1.20428315127235
Fxyd5	-0.032365679	-0.1510656661	0.8885104039	0.8885104039	-7.8387989345	-1.02268771776985
Dusp8	0.0697160043	0.1508967029	0.8886338844	0.8886338844	-7.8388317324	1.0495100663715
Wnt7a	0.1262442178	0.1499270549	0.8893425941	0.8893425941	-7.8390192533	1.09144862061745
Spns2	-0.0661916615	-0.1498743643	0.8893811091	0.8893811091	-7.8390294091	-1.04694935956948
Srgap3	0.1390673448	0.1497949119	0.8894391869	0.8894391869	-7.8390447162	1.10119300043139
Ngfr	-0.218146193	-0.1493554749	0.8897604205	0.8897604205	-7.8391292328	-1.16323791027205
Tssc1	-0.0305059589	-0.1490217232	0.8900044152	0.8900044152	-7.8391932593	-1.02137026152458
Mast3	0.0378208513	0.1489640453	0.8900465831	0.8900465831	-7.8392043098	1.02656206300689
Zcchc4	-0.032677367	-0.1488888227	0.8901015786	0.8901015786	-7.8392187153	-1.02290868888026
Vkorc1	-0.0230895607	-0.148785067	0.890177436	0.890177436	-7.8392385734	-1.01613322131262
Fut7	-0.2905885473	-0.1487703355	0.8901882066	0.8901882066	-7.8392413918	-1.22313915542471
Mdga1	-0.1732178148	-0.1486960675	0.8902425062	0.8902425062	-7.8392555963	-1.12757063733276
Tank	-0.0550405081	-0.1485980223	0.8903141911	0.8903141911	-7.8392743378	-1.03888827287131
Fam222a	-0.0794886228	-0.1485868212	0.8903223809	0.8903223809	-7.8392764781	-1.05664343669638
Fam3c	0.0393496814	0.1483920455	0.8904647939	0.8904647939	-7.8393136708	1.02765049181641
Rgs12	-0.0974860258	-0.1481239764	0.8906608051	0.8906608051	-7.8393647802	-1.06990746553665
