gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Nup54	-0.0591726389	-0.3193611934	0.7682034629	0.7682034629	-7.897797568	-1.04186809582659
Zmpste24	-0.0179758352	-0.3193413841	0.7682172292	0.7682172292	-7.897805517	-1.01253784743949
Pwwp2b	0.149284662	0.3192060321	0.7683112938	0.7683112938	-7.8978598179	1.10901944559597
Cmtr1	-0.0402554501	-0.3191055787	0.7683811085	0.7683811085	-7.8979001041	-1.02829588525136
Cdhr1	-1.0118304927	-0.3187370828	0.7686372357	0.7686372357	-7.8980477849	-2.01646797397608
Shmt1	-0.0483581914	-0.3186341728	0.7687087712	0.7687087712	-7.898088999	-1.03408744694715
Rpl18	0.0316893459	0.3185944647	0.7687363742	0.7687363742	-7.8981048983	1.02220839578456
Has3	0.6932583848	0.3183957203	0.7688745373	0.7688745373	-7.8981844482	1.61693130196715
Baz1a	0.0661366598	0.318341115	0.7689124997	0.7689124997	-7.8982062964	1.04690944614683
Trpm1	-1.0509863335	-0.3182939058	0.768945321	0.768945321	-7.8982251825	-2.07194589969917
Supt20	0.0119301638	0.3181649456	0.7690349811	0.7690349811	-7.8982767598	1.00830364499552
Tyrobp	-0.11023428	-0.3179886718	0.7691575436	0.7691575436	-7.8983472283	-1.07940350717129
Rpl4	0.0307243707	0.3179881602	0.7691578993	0.7691578993	-7.8983474327	1.02152490002959
Paqr7	-0.0823409549	-0.3178226726	0.7692729702	0.7692729702	-7.8984135557	-1.05873457809452
Arg2	0.5659946674	0.3177439882	0.7693276856	0.7693276856	-7.8984449838	1.48040782599305
Abi3	-0.1301435408	-0.3177190151	0.7693450517	0.7693450517	-7.898454957	-1.09440258332052
Nae1	-0.0674865651	-0.3176987741	0.7693591272	0.7693591272	-7.8984630398	-1.04788948000235
Gtf2a2	-0.0570763507	-0.3175159313	0.7694862811	0.7694862811	-7.8985360327	-1.04035532303295
Eml4	-0.0298642638	-0.3173889514	0.7695745918	0.7695745918	-7.8985867013	-1.02091606813243
Kif13a	0.0439368052	0.3173655338	0.7695908786	0.7695908786	-7.8985960435	1.03092315997192
Mfhas1	-0.1580822555	-0.3172670997	0.7696593402	0.7696593402	-7.8986353056	-1.11580293820329
Mphosph9	0.1265848547	0.3167779789	0.7699995675	0.7699995675	-7.8988302294	1.09170635462167
Emd	-0.0765942818	-0.3166295539	0.7701028234	0.7701028234	-7.8988893235	-1.05452571908356
Cmpk2	-0.1049525958	-0.3163370543	0.7703063269	0.7703063269	-7.8990057033	-1.07545905234908
Hs2st1	0.0403521493	0.3163365342	0.7703066888	0.7703066888	-7.8990059101	1.02836481092113
Lrrc4b	-0.8863413652	-0.3160574267	0.7705008969	0.7705008969	-7.8991168667	-1.84848247428356
Usp3	0.0350779254	0.3158529686	0.7706431762	0.7706431762	-7.8991980886	1.02461216470532
Rgs9	0.6843883817	0.3158036248	0.7706775156	0.7706775156	-7.8992176832	1.60702055434919
Trerf1	-0.175024012	-0.3157626258	0.7707060482	0.7707060482	-7.8992339619	-1.12898319527683
Zc3hav1	-0.0760463125	-0.3153212635	0.7710132361	0.7710132361	-7.8994090788	-1.05412526162193
Fcgr1a	-0.1409287646	-0.3148590945	0.7713349633	0.7713349633	-7.8995922035	-1.1026147183405
Rnaseh2a	0.0490438705	0.3146069114	0.7715105389	0.7715105389	-7.899692019	1.03457904125812
Pam16	0.0265295879	0.3145480616	0.7715515141	0.7715515141	-7.8997153012	1.01855902619875
Jkamp	0.0369299103	0.3144321423	0.7716322275	0.7716322275	-7.8997611493	1.02592830198729
Fblim1	0.1727017098	0.31426919	0.7717456959	0.7717456959	-7.8998255728	1.12716733604719
Hp1bp3	-0.0292382831	-0.3142536499	0.7717565173	0.7717565173	-7.899831715	-1.0204731920492
Dscam	-1.1046641332	-0.3142453612	0.7717622892	0.7717622892	-7.899834991	-2.15048807798711
Inca1	0.2752903435	0.3141119053	0.7718552246	0.7718552246	-7.8998877258	1.21023762597679
Tecta	-1.1356281731	-0.3140897029	0.7718706863	0.7718706863	-7.899896497	-2.19714209105755
Rps3	0.0203774374	0.3137678548	0.7720948357	0.7720948357	-7.9000235792	1.01422478623735
Nop10	-0.0129351494	-0.3136109647	0.7722041113	0.7722041113	-7.9000854829	-1.00900627697347
Cdc16	0.0501406229	0.3135708086	0.7722320816	0.7722320816	-7.9001013225	1.03536583848174
Zfp949	0.0490574775	0.3133876442	0.7723596681	0.7723596681	-7.9001735476	1.03458879909537
Hunk	-0.6731538257	-0.3133393634	0.7723933004	0.7723933004	-7.9001925789	-1.59455496160688
RGD1308601	0.1141911822	0.3129038994	0.7726966738	0.7726966738	-7.9003641055	1.08236806762778
LOC100151767	-0.350695632	-0.3120580642	0.7732860877	0.7732860877	-7.9006966314	-1.27517533723503
Galnt16	0.321801504	0.3120071759	0.7733215551	0.7733215551	-7.9007166103	1.24989032216615
Kdf1	0.0603206316	0.3119885222	0.7733345563	0.7733345563	-7.900723933	1.04269746927604
Mon1b	0.0424842273	0.3119497748	0.7733615625	0.7733615625	-7.9007391423	1.02988569707639
Sorcs2	-0.1177937613	-0.3119496047	0.773361681	0.773361681	-7.900739209	-1.08507424533629
Csf1	-0.1047768978	-0.3118481761	0.773432377	0.773432377	-7.9007790139	-1.07532808600226
Mtm1	0.0369234886	0.3113786862	0.7737596491	0.7737596491	-7.9009631022	1.02592373540258
Gabrr3	0.3386064238	0.3111288672	0.7739338176	0.7739338176	-7.9010609503	1.26453452239426
Zbtb39	-0.0803611361	-0.3110358956	0.7739986398	0.7739986398	-7.9010973461	-1.05728266693289
Pop1	-0.064530289	-0.3110273423	0.7740046035	0.7740046035	-7.9011006939	-1.04574441209257
Mrps24	0.0516852377	0.310939262	0.7740660177	0.7740660177	-7.9011351645	1.03647494176969
LOC500959	0.0989893132	0.3107561258	0.7741937166	0.7741937166	-7.9012068062	1.07102288953293
Arhgap10	0.1562382083	0.3105303769	0.7743511416	0.7743511416	-7.9012950628	1.11437763432278
Hs6st2	0.3499653702	0.3104608437	0.774399633	0.774399633	-7.9013222345	1.27453003370895
Skp2	-0.2258856885	-0.3103525169	0.7744751813	0.7744751813	-7.9013645545	-1.16949499580268
Cbwd1	0.1199622304	0.3101730253	0.7746003675	0.7746003675	-7.9014346456	1.08670641229741
Msantd4	-0.0312855266	-0.3101161091	0.7746400656	0.7746400656	-7.9014568633	-1.02192231334743
Ldha	0.0487176255	0.3099653217	0.7747452412	0.7747452412	-7.9015157056	1.03434511234782
Dapp1	-0.039019203	-0.3098712656	0.7748108494	0.7748108494	-7.9015523958	-1.02741511470229
Rpusd4	-0.0751587301	-0.3097757944	0.7748774471	0.7748774471	-7.9015896272	-1.05347693661029
Ube2d3	-0.0162030773	-0.3095511971	0.775034129	0.775034129	-7.901677172	-1.01129442312154
Med15	0.0339056233	0.3093848714	0.7751501688	0.7751501688	-7.9017419647	1.02377992568425
Dbr1	-0.0475645794	-0.3092779025	0.7752248013	0.7752248013	-7.9017836173	-1.03351876229411
Ghdc	-0.0726685069	-0.3092528649	0.7752422705	0.7752422705	-7.9017933648	-1.05166010780828
RGD621098	0.0857822433	0.309234425	0.7752551365	0.7752551365	-7.9018005432	1.06126301253519
Pigw	-0.1963202284	-0.3091729101	0.7752980578	0.7752980578	-7.9018244871	-1.14577219155376
Tnn	-0.3590019215	-0.3089436075	0.7754580599	0.7754580599	-7.9019137009	-1.2825383109512
Ctrc	0.4405121367	0.3087052692	0.7756243821	0.7756243821	-7.9020063638	1.35708598862669
Gsn	-0.1433415876	-0.3085809497	0.7757111434	0.7757111434	-7.9020546709	-1.10446031980948
Tmem138	-0.1634413921	-0.308305773	0.7759032013	0.7759032013	-7.9021615313	-1.11995548627618
Vwa5b2	-0.6811781521	-0.308277042	0.7759232552	0.7759232552	-7.9021726834	-1.60344864943399
Fgfrl1	0.0212770199	0.3081081856	0.776041119	0.776041119	-7.9022382057	1.01485739628715
Negr1	-0.134961814	-0.3074204589	0.7765212404	0.7765212404	-7.9025047175	-1.09806374928203
LOC100910802	0.2351495397	0.3068856495	0.7768946945	0.7768946945	-7.9027115808	1.17702873348056
Fxr1	0.0205832771	0.306884432	0.7768955447	0.7768955447	-7.9027120513	1.0143695033215
Enthd2	-0.0514083889	-0.3068825674	0.7768968469	0.7768968469	-7.9027127719	-1.03627606445648
Srrm2	-0.0225841803	-0.3065079057	0.7771585171	0.7771585171	-7.902857486	-1.01577732913613
Tmem256	-0.0378265246	-0.3063630766	0.7772596785	0.7772596785	-7.9029133819	-1.02656609990023
Cdc42se1	0.0610788862	0.3061080024	0.7774378584	0.7774378584	-7.9030117654	1.04324563637788
RGD1311739	0.0867978636	0.3059096275	0.7775764436	0.7775764436	-7.903088226	1.06201037750394
Krt1	0.1269498503	0.3054568618	0.7778927866	0.7778927866	-7.9032625621	1.09198258654472
Cubn	-1.209096118	-0.3053643747	0.7779574132	0.7779574132	-7.903298144	-2.31192743764895
Prrc2a	-0.0284617393	-0.3052878037	0.77801092	0.77801092	-7.9033275948	-1.0199240608215
Dupd1	-0.9406361425	-0.3050968922	0.7781443333	0.7781443333	-7.9034009931	-1.91937438175734
Hist3h2a	-0.1150253074	-0.304696572	0.7784241178	0.7784241178	-7.9035547599	-1.08299404297326
Cd69	-0.4916423076	-0.3042339524	0.7787474972	0.7787474972	-7.9037322185	-1.40604455117746
Anpep	0.0401647632	0.3041962609	0.7787738468	0.7787738468	-7.9037466656	1.02823124925233
Laptm5	-0.0467402601	-0.3035385197	0.7792337252	0.7792337252	-7.9039985029	-1.03292840459983
Pik3cb	0.0232974827	0.3030433109	0.7795800409	0.7795800409	-7.9041877689	1.01627967754282
Dusp15	0.8522576472	0.3029648106	0.7796349447	0.7796349447	-7.9042177443	1.8053238342819
Trmt13	-0.1152257799	-0.3029345052	0.779656141	0.779656141	-7.9042293146	-1.08314454297661
C1qtnf6	0.1496512925	0.3029143549	0.7796702348	0.7796702348	-7.9042370071	1.10930131529895
Ninj2	0.3983099916	0.3024866567	0.7799694056	0.7799694056	-7.9044001695	1.31796311178668
Sec61g	0.0233234804	0.3021053868	0.7802361414	0.7802361414	-7.904545436	1.01629799130386
Gpr176	-0.7754413163	-0.301943863	0.780349155	0.780349155	-7.9046069253	-1.71171357959227
Akap17a	0.0243055179	0.3017330387	0.7804966731	0.7804966731	-7.9046871356	1.01699001731735
Gzmk	0.2391479742	0.3016043307	0.7805867385	0.7805867385	-7.9047360778	1.1802953975477
Atg13	0.0463283682	0.3015548303	0.7806213784	0.7806213784	-7.9047548954	1.03263354386848
Cplx1	-0.6638617322	-0.301229504	0.7808490546	0.7808490546	-7.9048784959	-1.58431777365989
Dpm2	-0.0547934389	-0.301147532	0.7809064263	0.7809064263	-7.9049096193	-1.03871037296192
Gbx1	-0.7521306971	-0.3009433049	0.7810493713	0.7810493713	-7.9049871262	-1.68427848301166
Ripk2	0.038921415	0.300821243	0.7811348116	0.7811348116	-7.9050334265	1.02734547734893
Nfkbia	-0.0990127024	-0.3006827801	0.7812317369	0.7812317369	-7.9050859265	-1.07104025326603
Ccdc85a	-0.7313672745	-0.3005433774	0.7813293254	0.7813293254	-7.9051387597	-1.66021176626872
Cnr1	0.3147022748	0.3000247293	0.7816924485	0.7816924485	-7.9053351216	1.24375495635705
Pllp	-0.6941188864	-0.2997390491	0.7818924934	0.7818924934	-7.9054431438	-1.61789601520201
Bpgm	0.1073155314	0.2996961588	0.7819225288	0.7819225288	-7.9054593532	1.07722194932073
Stard6	-0.2083757298	-0.2996961384	0.7819225431	0.7819225431	-7.9054593609	-1.15538664971085
C3ar1	0.0805014649	0.2995178006	0.7820474355	0.7820474355	-7.9055267359	1.05738551224647
B3gnt4	-0.682378869	-0.2994593238	0.7820883894	0.7820883894	-7.9055488198	-1.60478371279975
Trank1	-0.1179651656	-0.2994460958	0.7820976537	0.7820976537	-7.9055538148	-1.08520316893761
Ndufv3	0.0417046256	0.2993657779	0.7821539057	0.7821539057	-7.9055841391	1.02932931910228
Neu3	0.1449670685	0.2991098867	0.7823331348	0.7823331348	-7.9056807003	1.10570541378427
Ppp2r3b	0.0817454903	0.2984250813	0.7828128654	0.7828128654	-7.9059387283	1.05829768127506
Tpsab1	-0.6423561703	-0.2983951254	0.7828338534	0.7828338534	-7.9059500026	-1.56087625947922
Gpr180	0.0269482634	0.2983638519	0.7828557648	0.7828557648	-7.9059617716	1.01885465873477
Tmem27	-0.6327714674	-0.29811219	0.7830320981	0.7830320981	-7.9060564359	-1.55054077714922
RGD1560289	0.5003244058	0.2978717235	0.7832006027	0.7832006027	-7.9061468182	1.41453159955607
Tmem68	0.1050193623	0.2978203164	0.7832366277	0.7832366277	-7.9061661312	1.07550882468234
Ino80b	0.0544864328	0.2978167731	0.7832391108	0.7832391108	-7.9061674623	1.03848935848277
Usp47	-0.0214770142	-0.2975963668	0.783393575	0.783393575	-7.9062502295	-1.01499809113781
Sept9	0.120060132	0.2975626706	0.7834171909	0.7834171909	-7.906262878	1.08678015893367
Larp6	-0.722575162	-0.2975492318	0.7834266096	0.7834266096	-7.9062679221	-1.65012482453258
Cxcr6	-0.6001260409	-0.2970526405	0.7837746815	0.7837746815	-7.9064541613	-1.51584899271289
Fos	-0.1763933589	-0.2969234071	0.7838652747	0.7838652747	-7.90650258	-1.130055288486
Btrc	0.0252012763	0.2968239297	0.7839350119	0.7839350119	-7.9065398367	1.01762165476872
Vof16	-0.7741736391	-0.2968015475	0.783950703	0.783950703	-7.9065482177	-1.71021017993813
Tex12	-0.2178948091	-0.2967553177	0.7839831128	0.7839831128	-7.9065655266	-1.16303523832874
Nme8	-0.77203749	-0.2967531175	0.7839846553	0.7839846553	-7.9065663503	-1.70767980412324
Giot1	0.1412590533	0.2964543766	0.7841941042	0.7841941042	-7.9066781393	1.10286717839779
Ubxn7	0.051881828	0.2961515525	0.7844064399	0.7844064399	-7.9067913472	1.03661618770001
Nrf1	-0.0944992755	-0.295627839	0.7847737166	0.7847737166	-7.9069868732	-1.06769477274115
Rad1	0.0975833183	0.2954027613	0.7849315841	0.7849315841	-7.907070804	1.06997962041288
Dnm2	0.0395579903	0.2954026205	0.7849316829	0.7849316829	-7.9070708565	1.02779888367524
Arhgap17	0.0793255813	0.2950544684	0.7851758998	0.7851758998	-7.9072005617	1.05652403031338
Gtf2e2	0.0361161279	0.2949957634	0.7852170825	0.7852170825	-7.9072224181	1.02534976879076
Fhod1	-0.0609867066	-0.2949128388	0.7852752573	0.7852752573	-7.9072532846	-1.0431789813395
Lyrm9	-0.0680527961	-0.2947406528	0.785396058	0.785396058	-7.9073173502	-1.0483008378746
Cebpe	-0.5349564973	-0.2943920915	0.7856406224	0.7856406224	-7.9074469312	-1.44889846413954
Piwil1	0.160905535	0.2942357186	0.78575035	0.78575035	-7.9075050169	1.11798864474278
Car9	-0.2453788714	-0.2942274136	0.7857561779	0.7857561779	-7.9075081011	-1.18540403334019
Micalcl	0.3034329148	0.2938796445	0.7860002329	0.7860002329	-7.9076371737	1.23407742840105
Adam4l1	0.1538853023	0.2926195188	0.7868848192	0.7868848192	-7.9081036477	1.11256166576017
Slc30a6	0.0312772875	0.29205016	0.7872846345	0.7872846345	-7.9083137883	1.02191647725882
N6amt1	-0.0453908975	-0.2920440557	0.7872889215	0.7872889215	-7.9083160392	-1.03196275121619
Rhox10	-0.3680014078	-0.2918617857	0.7874169332	0.7874169332	-7.9083832283	-1.29056374979953
Usp32	-0.0238964474	-0.29157554	0.7876179866	0.7876179866	-7.908488665	-1.0167016946794
Cnnm3	0.0357917369	0.2914889687	0.7876787967	0.7876787967	-7.9085205336	1.02511924408807
Kel	-0.2690823787	-0.2912813891	0.7878246143	0.7878246143	-7.908596911	-1.20504112155757
Il24	-0.2662125841	-0.2912010871	0.7878810268	0.7878810268	-7.9086264437	-1.2026464482856
Cgnl1	-0.03931939	-0.2911710726	0.7879021125	0.7879021125	-7.9086374802	-1.02762891508368
Pask	0.0806106311	0.291011053	0.7880145331	0.7880145331	-7.9086963017	1.05746552577834
Prkcsh	0.0164125113	0.2907286598	0.7882129424	0.7882129424	-7.9088000315	1.01144124196007
Pinx1	0.0453146123	0.2907000455	0.788233048	0.788233048	-7.9088105369	1.03190818569725
Rassf6	-0.0769062369	-0.2906839222	0.788244377	0.788244377	-7.908816456	-1.05475376467569
Ube2j1	-0.0586490189	-0.2906652888	0.7882574697	0.7882574697	-7.9088232961	-1.04149002286757
Spag4	-0.4248159898	-0.2903215059	0.7884990449	0.7884990449	-7.9089494204	-1.34240127374469
Zfp524	0.0564322971	0.2902629482	0.7885401962	0.7885401962	-7.9089708894	1.03989098716683
Dcn	0.1725016554	0.2901333007	0.788631309	0.788631309	-7.9090184074	1.12701104580907
Rhbg	-0.0814244287	-0.2899669895	0.7887481944	0.7887481944	-7.9090793338	-1.05806219079903
Sox8	0.8200011247	0.2899295816	0.7887744861	0.7887744861	-7.9090930332	1.7654073688617
Ctc1	-0.074237948	-0.2899241357	0.7887783137	0.7887783137	-7.9090950274	-1.05280478262632
Zfp382	-0.1207894002	-0.2898909348	0.7888016489	0.7888016489	-7.9091071845	-1.08732965452059
Tmprss9	0.8835016903	0.28970816	0.7889301168	0.7889301168	-7.9091740871	1.8448476612427
Sf3a2	0.0442198446	0.2893099215	0.7892100589	0.7892100589	-7.9093197186	1.03112543452702
Zfp286a	0.8532112281	0.2890840823	0.7893688307	0.7893688307	-7.9094022208	1.80651749707425
Kctd19	0.8529556969	0.2890784598	0.7893727837	0.7893727837	-7.909404274	1.80619755371006
Peli2	-0.0477176114	-0.2885850259	0.7897197293	0.7897197293	-7.9095843156	-1.03362839726715
Adam23	-0.027136626	-0.2885160854	0.789768208	0.789768208	-7.909609447	-1.01898769214522
Myeov2	-0.0541810324	-0.2884209655	0.7898350981	0.7898350981	-7.9096441123	-1.03826954660986
Usp44	0.819136773	0.2883423663	0.7898903722	0.7898903722	-7.9096727486	1.76434998958346
Chchd1	-0.026918312	-0.2883170241	0.7899081942	0.7899081942	-7.9096819801	-1.01883350678942
Vom2r16	0.8156872277	0.2882650058	0.7899447767	0.7899447767	-7.9097009264	1.76013639305085
Hpn	0.0100196824	0.2881848025	0.7900011821	0.7900011821	-7.909730132	1.00696928784367
Ccsap	-0.1496665445	-0.2881367788	0.7900349571	0.7900349571	-7.909747616	-1.10931304276222
Tacr3	-0.6305713106	-0.287843486	0.7902412419	0.7902412419	-7.9098543343	-1.54817795424708
Papolb	0.7944159334	0.2877753653	0.790289157	0.790289157	-7.9098791061	1.73437508060585
Nlrp1a	-0.0964539422	-0.2877354221	0.7903172531	0.7903172531	-7.9098936286	-1.06914234260012
Bbs5	-0.0821028211	-0.2876484385	0.7903784389	0.7903784389	-7.9099252475	-1.05855983591094
Dbil5	0.1797034843	0.2874738712	0.7905012383	0.7905012383	-7.909988676	1.13265106870554
Slco4c1	0.7749945602	0.287312912	0.790614472	0.790614472	-7.9100471275	1.71118359919491
Magee2	0.7690418836	0.2871680136	0.7907164128	0.7907164128	-7.91009972	1.70413766310288
Ralgapb	-0.0219092897	-0.2871385956	0.7907371099	0.7907371099	-7.9101103945	-1.0153022611351
Mal2	-0.0625311334	-0.287080128	0.7907782458	0.7907782458	-7.9101316067	-1.04429631812849
Arl11	-0.1436907132	-0.286985262	0.7908449921	0.7908449921	-7.9101660156	-1.10472762649649
Wnt6	0.7614496338	0.2869810573	0.7908479506	0.7908479506	-7.9101675405	1.69519311552694
Nap1l4	0.0252486151	0.2869258708	0.7908867801	0.7908867801	-7.910187552	1.01765504628736
Tmem261	0.0477273295	0.2868964717	0.7909074658	0.7909074658	-7.910198211	1.03363535988757
Zkscan3	-0.0337572288	-0.2867362987	0.7910201701	0.7910201701	-7.9102562658	-1.02367462588576
Spef1	-0.2145102402	-0.2864552149	0.791217968	0.791217968	-7.9103580702	-1.16030995057184
Adamts19	-0.2803589694	-0.2864503814	0.7912213694	0.7912213694	-7.91035982	-1.21449703628867
Cd86	0.22917323	0.2863107211	0.7913196557	0.7913196557	-7.9104103667	1.17216302139399
Pof1b	0.7540205863	0.2863052509	0.7913235054	0.7913235054	-7.910412346	1.68648628536766
RGD1559903	0.6725945326	0.2861674341	0.7914204994	0.7914204994	-7.9104622015	1.59393691640886
Slc5a1	0.3136595092	0.2861507003	0.7914322768	0.7914322768	-7.9104682535	1.24285630747419
Map3k14	-0.1762504239	-0.2860104032	0.7915310219	0.7915310219	-7.91051898	-1.12994333381309
Naca	0.0106122338	0.2855565606	0.7918504836	0.7918504836	-7.9106829112	1.00738296058611
Trub2	0.0113548925	0.2854462343	0.7919281506	0.7919281506	-7.9107227243	1.00790166640603
Aspa	-0.1157567165	-0.2846590545	0.7924823961	0.7924823961	-7.9110063664	-1.08354323216421
Il15	-0.0824617235	-0.2841037088	0.7928735041	0.7928735041	-7.9112060232	-1.0588232089146
Testin	0.6535122574	0.2840244775	0.7929293099	0.7929293099	-7.911234478	1.57299300740454
Ngdn	0.0668058967	0.2839659274	0.7929705502	0.7929705502	-7.9112555006	1.04739519881229
Plcd1	0.2197295412	0.2837879555	0.7930959115	0.7930959115	-7.9113193765	1.16451525694372
Dhrs9	-0.4262727143	-0.2837379721	0.7931311207	0.7931311207	-7.9113373092	-1.34375741372146
Ssc5d	-0.1896855699	-0.2836345758	0.7932039567	0.7932039567	-7.9113743954	-1.14051511768634
Znfx1	0.0309006694	0.2834884658	0.7933068866	0.7933068866	-7.9114267803	1.02164973896716
Slc6a4	0.6585582386	0.2833508588	0.7934038312	0.7934038312	-7.911476093	1.57850435241069
Ptges	0.6310581917	0.2833331073	0.7934163376	0.7934163376	-7.9114824527	1.54870052192147
Prcp	0.0590570239	0.2833314349	0.7934175158	0.7934175158	-7.9114830519	1.04178460572642
Chodl	0.2418246057	0.2832327718	0.7934870278	0.7934870278	-7.9115183923	1.18248723172604
Efhc1	-0.1533240913	-0.2830205135	0.7936365803	0.7936365803	-7.911594382	-1.11212896141156
Cd6	0.3183630812	0.2828955009	0.7937246667	0.7937246667	-7.9116391118	1.24691496427105
Armc9	-0.1078923683	-0.2828828793	0.7937335604	0.7937335604	-7.9116436268	-1.07765274418253
Sigirr	0.0498412532	0.2828237939	0.7937751947	0.7937751947	-7.9116647602	1.03515101483937
Elmo1	-0.1267682676	-0.282709807	0.7938555178	0.7938555178	-7.9117055187	-1.09184515440357
Vwce	0.1239002925	0.2825446416	0.7939719104	0.7939719104	-7.9117645494	1.08967679989783
Pxn	0.0400052664	0.2824956248	0.7940064541	0.7940064541	-7.9117820619	1.02811757967967
Tmem154	-0.1749540841	-0.2824540102	0.7940357817	0.7940357817	-7.9117969274	-1.12892847441866
Vars2	0.0390654347	0.2824179035	0.7940612279	0.7940612279	-7.9118098237	1.02744803912989
Becn1	-0.0237180527	-0.2822786249	0.7941593879	0.7941593879	-7.9118595555	-1.01657598344083
